fsq_place_id,name,latitude,longitude,address,locality,region,postcode,admin_region,post_town,po_box,country,date_created,date_refreshed,date_closed,tel,website,email,facebook_id,instagram,twitter,fsq_category_ids,fsq_category_labels,geom,bbox,labels_str,taco_restaurant
7bcc9dade26e45a983876f32,Tacos de Carne Asada,,,Ejercito Nacional 739,Cajeme,Sonora,85197,,,,MX,2013-03-24,2023-12-06,,644 412 3107,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],,"{'xmin': None, 'ymin': None, 'xmax': None, 'ymax': None}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4ed07a846c2510ace1109f94,Taqueria Los Poblanos,32.599159240722656,-115.38780975341797,,,,,,,,MX,2011-11-26,2021-08-12,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0\\\xd8\xd1\xe0\x00\x00\x00@@L\xb1@\x00\x00\x00',"{'xmin': -115.38780975341797, 'ymin': 32.599159240722656, 'xmax': -115.38780975341797, 'ymax': 32.599159240722656}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
51eaf815498e68d26c906c23,Tacos El Compita,32.534434,-116.936648,,,,,,,,MX,2013-07-20,2021-08-17,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0];\xf2\ns\xf7I@@DhUS\xefk',"{'xmin': -116.936648, 'ymin': 32.534434, 'xmax': -116.936648, 'ymax': 32.534434}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5f34ea44c551a43bd01fdc8b,Taqueria Mexicana,31.791172,-116.58673,,Ensenada,BC,22785,,,,MX,2020-08-13,2020-11-30,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0]%\x8c\xfb\xfceA@?\xca\x8a?\x89\x82\xcb',"{'xmin': -116.58673, 'ymin': 31.791172, 'xmax': -116.58673, 'ymax': 31.791172}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4ec3366ecc213c5f1f30a49c,Tacos Estilo Culiacan,32.457572463693595,-116.92308648301125,,,,,,,,MX,2011-11-16,2021-08-10,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0];\x13\xd9S\xfan@@:\x91\xbc\x07\x8e\x9c',"{'xmin': -116.92308648301125, 'ymin': 32.457572463693595, 'xmax': -116.92308648301125, 'ymax': 32.457572463693595}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
62f415a932bfad17d10b3a12,La Carreta Seiza,32.514969,-117.020265,,Tijuana,Baja California,22044,,,,MX,2022-08-10,2022-08-10,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0]AL\x05\x92\x108@@A\xea\x81\x12\xba\x17',"{'xmin': -117.020265, 'ymin': 32.514969, 'xmax': -117.020265, 'ymax': 32.514969}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4ec697d12c5b532d058f6fdc,Tacos Varios Tierra Blanca,32.47159744445176,-116.9790995900031,,Tijuana,Baja California,,,,,MX,2011-11-18,2020-11-30,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0]>\xa9\x91S\xa5\xc8@@<]N\x18f\x14',"{'xmin': -116.9790995900031, 'ymin': 32.47159744445176, 'xmax': -116.9790995900031, 'ymax': 32.47159744445176}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5390f938498e0580dc3c462d,Makuko's Fish Tacos,31.854442848049015,-116.62016886279469,,,,,,,,MX,2014-06-05,2024-01-03,,646 116 5824,http://makukos.restaurantwebexperts.com,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],"b""\x00\x00\x00\x00\x01\xc0]'\xb0\xd8\xbd\xec\xd8@?\xda\xbc\xc48\xab\xef""","{'xmin': -116.62016886279469, 'ymin': 31.854442848049015, 'xmax': -116.62016886279469, 'ymax': 31.854442848049015}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4c9830216ffe8cfa546afb2f,Tacos QK,31.852435872909954,-116.59463168779968,Av. Delante,Ensenada,Baja California,,,,,MX,2010-09-21,2020-11-23,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0]&\x0er\x11\x10\xf4@?\xda9<\xc4\x15\xe1',"{'xmin': -116.59463168779968, 'ymin': 31.852435872909954, 'xmax': -116.59463168779968, 'ymax': 31.852435872909954}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4f2ec436e4b09d49e99b17e3,Barbacoa Tortus,32.351389,-117.049456,Rosarito,,,,,,,MX,2012-02-05,2021-08-13,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],"b'\x00\x00\x00\x00\x01\xc0]C*I\x7f\xa5\xd3@@,\xfaP\x93\x96J'","{'xmin': -117.049456, 'ymin': 32.351389, 'xmax': -117.049456, 'ymax': 32.351389}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
