fsq_place_id,name,latitude,longitude,address,locality,region,postcode,admin_region,post_town,po_box,country,date_created,date_refreshed,date_closed,tel,website,email,facebook_id,instagram,twitter,fsq_category_ids,fsq_category_labels,geom,bbox,labels_str,taco_restaurant
4e1900c988777e964776897a,Tacos Dumas,32.56576747950247,-116.64947109908229,,tecate,baja california,,,,,MX,2011-07-10,2020-11-24,,522223838,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0])\x90\xef:\x90\\@@Hk\x11\x9a\xcd>',"{'xmin': -116.64947109908229, 'ymin': 32.56576747950247, 'xmax': -116.64947109908229, 'ymax': 32.56576747950247}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
574cc3ef498ecdcb5d44bfef,El Paletas,32.381439,-117.062153,,Playas De Rosarito,Baja California N,,,,,MX,2016-05-30,2020-11-30,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0]C\xfaP\x93\x96J@@0\xd2\xfe?5\xa0',"{'xmin': -117.062153, 'ymin': 32.381439, 'xmax': -117.062153, 'ymax': 32.381439}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
536458bb498ee84c7ad2af31,La Morenita,32.651185128551326,-115.4239275751077,Rio Presidio,,,,,,,MX,2014-05-03,2021-08-17,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0\\\xdb!\xa1\x1f\xbds@@SZ\x08\xc7b\x7f',"{'xmin': -115.4239275751077, 'ymin': 32.651185128551326, 'xmax': -115.4239275751077, 'ymax': 32.651185128551326}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
55431bb8498edbeac55ad9c1,Tacos Bamoa,32.64984930788789,-115.45261545549852,Justo Sierra 2099,Mexicali,Baja California,,,,,MX,2015-05-01,2020-11-22,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0\\\xdc\xf7\xa6\xd0\xc1\xf0@@S.C\x1aZv',"{'xmin': -115.45261545549852, 'ymin': 32.64984930788789, 'xmax': -115.45261545549852, 'ymax': 32.64984930788789}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
515d468ce4b0494db6f6d83f,Taqueria EL huarache Velolz,31.8646183013916,-116.61870574951172,Castillo,Ensenada,Baja California,22800,,,,MX,2013-04-04,2020-11-22,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],"b""\x00\x00\x00\x00\x01\xc0]'\x98\xe0\x00\x00\x00@?\xddW\xa0\x00\x00\x00""","{'xmin': -116.61870574951172, 'ymin': 31.8646183013916, 'xmax': -116.61870574951172, 'ymax': 31.8646183013916}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5903e445a4b51b124b59e31f,Taqueria Doña Qk,31.854847,-116.60578,,Ensenada,BC,22880,,,,MX,2017-04-29,2020-11-23,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0]&\xc5\x19z$\x89@?\xda\xd7@\xc4\x15n',"{'xmin': -116.60578, 'ymin': 31.854847, 'xmax': -116.60578, 'ymax': 31.854847}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4da8983b1e72d9bb4749b878,Don Taco,32.52804672890198,-117.02556852686202,Francisco Javier Mina 1611,Tijuana,Baja California,,,,,MX,2011-04-15,2020-11-23,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],"b'\x00\x00\x00\x00\x01\xc0]A\xa2\xea,\xaby@@C\x97\t\x03\xb2g'","{'xmin': -117.02556852686202, 'ymin': 32.52804672890198, 'xmax': -117.02556852686202, 'ymax': 32.52804672890198}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
52bf2b4a11d29221e09bc3b0,tacos de guisado los sanchez,32.64980220059746,-115.42412488177565,,,,,,,,MX,2013-12-28,2021-08-12,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],"b'\x00\x00\x00\x00\x01\xc0\\\xdb$\xdc\xb0)]@@S,\xb7\xf07\xac'","{'xmin': -115.42412488177565, 'ymin': 32.64980220059746, 'xmax': -115.42412488177565, 'ymax': 32.64980220059746}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4cff323975d3236af411e4f7,Tacos El Gordo,32.49205345698271,-116.92881956241635,,,,,,,,MX,2010-12-08,2023-12-20,,664 625 7909,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0];q\xc7\x9b\x1d\xa6@@>\xfb\x9b\x90\xcf\xef',"{'xmin': -116.92881956241635, 'ymin': 32.49205345698271, 'xmax': -116.92881956241635, 'ymax': 32.49205345698271}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4f53d67ce4b09f74b929e5c0,Tacos Sammy,32.65152370510574,-115.47121238827785,,Mexicali,Baja California,,,,,MX,2012-03-04,2020-11-24,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0\\\xde(X\x01G\xe6@@Se \xf6\xff\xbb',"{'xmin': -115.47121238827785, 'ymin': 32.65152370510574, 'xmax': -115.47121238827785, 'ymax': 32.65152370510574}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
