fsq_place_id,name,latitude,longitude,address,locality,region,postcode,admin_region,post_town,po_box,country,date_created,date_refreshed,date_closed,tel,website,email,facebook_id,instagram,twitter,fsq_category_ids,fsq_category_labels,geom,bbox,labels_str,taco_restaurant
4e05e7ebaeb74c3991061ee5,Tacos El Mingo,32.642511,-115.423629,Río presidio,Mexicali,Baja California,,,,,MX,2011-06-25,2020-11-30,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0\\\xdb\x1c\xbc\xcf(\xc8@@R=\xcc\xea(\xfe',"{'xmin': -115.423629, 'ymin': 32.642511, 'xmax': -115.423629, 'ymax': 32.642511}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
672580a15edfde75cc369091,Mechero Asadero,32.662339,-115.426755,Calzd De Las Americas,Mexicali,B.C.,21210,,,,MX,2024-11-02,2024-11-02,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0\\\xdbO\xf44\x19\xe3@@T\xc7\x86;\xee\xc4',"{'xmin': -115.426755, 'ymin': 32.662339, 'xmax': -115.426755, 'ymax': 32.662339}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5baf07c0aa6c95002ce8d84a,Tacos El Nuevo Poblano,32.519777895394434,-116.98457501828672,"Calle Ing. Juan Ojeda Robles 601, Buena Vista, 22415 Tijuana, B.C.",Tijuana,Baja California,22415,,,,MX,2018-09-29,2023-12-19,,661 119 9781,,,1601777920126077.0,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0]?\x03F\xf0\x00\x01@@B\x88\x15\x02\xf3\x8f',"{'xmin': -116.98457501828672, 'ymin': 32.519777895394434, 'xmax': -116.98457501828672, 'ymax': 32.519777895394434}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4db481d5f7b121c29f4d3d5c,Tacos Baja Jr.,32.323244559356674,-117.05006176033635,,,,,,,,MX,2011-04-24,2023-12-20,,661 119 7216,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0]C46=\xdb0@@)`\x13\xe5\x85\xff',"{'xmin': -117.05006176033635, 'ymin': 32.323244559356674, 'xmax': -117.05006176033635, 'ymax': 32.323244559356674}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5324c74e498e88235ed0d111,Mi taco chef,31.8649,-116.602164,,,,,,,,MX,2014-03-15,2021-08-16,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0]&\x89\xda\xdf\xb5\x07@?\xddj\x16\x1eOv',"{'xmin': -116.602164, 'ymin': 31.8649, 'xmax': -116.602164, 'ymax': 31.8649}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4f6c1261e4b068929e2f23b1,Tacos El Wero,31.828255016704215,-116.59167486568299,,,,,,,,MX,2012-03-23,2021-08-15,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0]%\xde\x00A~P@?\xd4\x08\x85Q~\x17',"{'xmin': -116.59167486568299, 'ymin': 31.828255016704215, 'xmax': -116.59167486568299, 'ymax': 31.828255016704215}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
57c26e7a498e47617b1689c5,TJ Tacos de la Esquina Tacos Isabel,32.543986,-116.936961,,,,,,,,MX,2016-08-28,2021-08-15,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0];\xf7+E((@@E\xa1UO\xbd\xad',"{'xmin': -116.936961, 'ymin': 32.543986, 'xmax': -116.936961, 'ymax': 32.543986}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5349d77511d2fd00c7a7eecc,Tacos los Sheques,32.580136701023676,-115.4036446903066,Ave. Yucateco #200,El Robledo,Baja California,21384,,,,MX,2014-04-13,2021-08-13,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0\\\xd9\xd5P\x8a\x04\x8a@@JA\xeb_\r\x92',"{'xmin': -115.4036446903066, 'ymin': 32.580136701023676, 'xmax': -115.4036446903066, 'ymax': 32.580136701023676}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4d811398551ea1cd3f9226c5,Tacos Jorge,32.66334034745357,-115.4344117641449,De Las Americas 814-818,Mexicali,CA,,,,,MX,2011-03-16,2021-08-13,2014-09-17,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0\\\xdb\xcdg\x00\x00\x00@@T\xe8V%7\x16',"{'xmin': -115.4344117641449, 'ymin': 32.66334034745357, 'xmax': -115.4344117641449, 'ymax': 32.66334034745357}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5a2642bd8c812a73c70bf661,El Huarachon,32.623964,-115.481954,,Mexicali,BC,21330,,,,MX,2017-12-05,2020-11-22,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0\\\xde\xd8U\x97\x0bJ@@O\xde\rf\xf0\xd0',"{'xmin': -115.481954, 'ymin': 32.623964, 'xmax': -115.481954, 'ymax': 32.623964}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
