fsq_place_id,name,latitude,longitude,address,locality,region,postcode,admin_region,post_town,po_box,country,date_created,date_refreshed,date_closed,tel,website,email,facebook_id,instagram,twitter,fsq_category_ids,fsq_category_labels,geom,bbox,labels_str,taco_restaurant
4cf1c1f01d18a1437acc55ec,Los Taquitos,32.59919820757897,-115.38173317909241,Av. San Pedro Mezquital,Mexicali,Baja California,21395,,,,MX,2010-11-28,2020-11-23,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0\\\xd8nQ\x00\x00\x00@@L\xb2\x86\xe0\xaf\xcf',"{'xmin': -115.38173317909241, 'ymin': 32.59919820757897, 'xmax': -115.38173317909241, 'ymax': 32.59919820757897}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4eac392129c2152dec14a091,Tacos Río,32.52830550068783,-117.02568291056431,,Tijuana,Baja California,,,,,MX,2011-10-29,2020-11-30,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0]A\xa4\xc9\xef<&@@C\x9f\x83\xbf\xe0%',"{'xmin': -117.02568291056431, 'ymin': 32.52830550068783, 'xmax': -117.02568291056431, 'ymax': 32.52830550068783}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
51a82206498e3436970b42c9,Asadero El Nido,32.653330743392516,-115.44330787210674,,,,,,,,MX,2013-05-31,2021-08-17,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],"b""\x00\x00\x00\x00\x01\xc0\\\xdc_'\xfb0\x80@@S\xa0W\x80+\xce""","{'xmin': -115.44330787210674, 'ymin': 32.653330743392516, 'xmax': -115.44330787210674, 'ymax': 32.653330743392516}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
50a1840de4b029db3f5d5c80,El Kosteño,32.52326375652946,-117.01926903464539,,,,,,,,MX,2012-11-12,2021-08-29,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0]A;\xb40h(@@B\xfaN\x88\xbc\xf2',"{'xmin': -117.01926903464539, 'ymin': 32.52326375652946, 'xmax': -117.01926903464539, 'ymax': 32.52326375652946}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
51d9aae4498e2622bac01bd3,El Torito,32.485642,-117.033341,,,,,,,,MX,2013-07-07,2021-08-15,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],"b'\x00\x00\x00\x00\x01\xc0]B""BJ\'k@@>)\x84]\xc82'","{'xmin': -117.033341, 'ymin': 32.485642, 'xmax': -117.033341, 'ymax': 32.485642}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4fb3fcace4b0fb410bd8e0ed,Tacos La Vianda,31.863358,-116.604646,,,,,,,,MX,2012-05-16,2021-08-12,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],"b'\x00\x00\x00\x00\x01\xc0]&\xb2\x85""\xea\x10@?\xdd\x05\x07\xa6\xbdo'","{'xmin': -116.604646, 'ymin': 31.863358, 'xmax': -116.604646, 'ymax': 31.863358}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5be89f07a30619002c7634b9,Hacienda Guadalajara,31.865631,-116.6281,Avenida ruiz,Ensenada,BC,22800,,,,MX,2018-11-11,2020-11-22,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0](2\xcaW\xa7\x87@?\xdd\x99\xfeCg^',"{'xmin': -116.6281, 'ymin': 31.865631, 'xmax': -116.6281, 'ymax': 31.865631}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
50a71157e4b0024edefc3fb7,Tacos Chente,31.883713256459213,-116.60508729912085,,Ensenada,Baja California,,,,,MX,2012-11-17,2023-12-19,,646 179 5191,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0]&\xb9\xc0\x14<\xbd@?\xe2;\x08/\x88\xb3',"{'xmin': -116.60508729912085, 'ymin': 31.883713256459213, 'xmax': -116.60508729912085, 'ymax': 31.883713256459213}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5740df31498e6896a4d30e74,Asadero Loyola,31.831878,-116.605583,,,,,,,,MX,2016-05-21,2021-08-15,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0]&\xc1\xdf3\x00\xde@?\xd4\xf5\xf4\xe4C\x0b',"{'xmin': -116.605583, 'ymin': 31.831878, 'xmax': -116.605583, 'ymax': 31.831878}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4d312b21f8c9224ba188a4d2,Restaurant Hacienda El Torito,32.53451485571315,-117.03698300059548,Revolución 643,Tijuana,BC,22000,,,,MX,2011-01-15,2020-11-24,,664 685 1636,,,,,,"['4bf58dd8d48988d1c1941735' '4bf58dd8d48988d116941735'
 '4bf58dd8d48988d151941735']","['Dining and Drinking > Restaurant > Mexican Restaurant'
 'Dining and Drinking > Bar'
 'Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant']",b'\x00\x00\x00\x00\x01\xc0]B]\xed\xf2\x842@@Dj\xfb\x98A\xcf',"{'xmin': -117.03698300059548, 'ymin': 32.53451485571315, 'xmax': -117.03698300059548, 'ymax': 32.53451485571315}","dining and drinking > restaurant > mexican restaurant, dining and drinking > bar, dining and drinking > restaurant > mexican restaurant > taco restaurant",1
